Unnamed: 0.1,Unnamed: 0,plural,male,female,title,male_eng,female_eng,male_cnt,female_cnt,total
3740,7561,Федулеев,Федулеев,Федулеева,2,feduleev,feduleeva,496,179,675
3741,7562,Федченко,Федченко,Федченко,3,fedchenko,fedchenko,7882,7882,7882
3742,7563,Федюшин,Федюшин,Федюшина,3,fedjushin,fedjushina,0,0,0
3743,7564,Фелицын,Фелицын,Фелицына,3,felitsyn,felitsyna,36,59,95
3744,7565,Ферапонтовы,Ферапонтов,Ферапонтова,1,ferapontov,ferapontova,952,1010,1962
3745,7567,Фере,Фере,Фере,3,fere,fere,31,31,31
3746,7569,Ферман,Ферман,Ферман,2,ferman,ferman,56,56,56
3747,7571,Феррейны,Феррейн,Феррейн,3,ferreyn,ferreyn,6,6,6
3748,7573,Фетисовы,Фетисов,Фетисова,1,fetisov,fetisova,12143,16804,28947
3749,7575,Фидлер,Фидлер,Фидлер,3,fidler,fidler,1950,1950,1950
3750,7576,Филатов,Филатов,Филатова,6,filatov,filatova,70703,74982,145685
3751,7577,Филевские,Филевский,Филевская,3,filevsky,filevskaya,53,67,120
3752,7578,Филимоновы,Филимонов,Филимонова,2,filimonov,filimonova,37814,38512,76326
3753,7581,Филипповы,Филиппов,Филиппова,2,filippov,filippova,87802,104872,192674
3754,7587,Филиповы,Филипов,Филипова,2,filipov,filipova,6402,6672,13074
3755,7593,Филисовы,Филисов,Филисова,6,filisov,filisova,33,41,74
3756,7595,Фило,Фило,Фило,2,filo,filo,17,17,17
3757,7596,Фирмен,Фирмен,Фирмен,3,firmen,firmen,4,4,4
3758,7597,Фирсовы,Фирсов,Фирсова,2,firsov,firsova,20358,28061,48419
3759,7600,Фитингофы,Фитингоф,Фитингоф,2,fitingof,fitingof,16,16,16
3760,7606,Фихтнеры,Фихтнер,Фихтнер,2,fikhtner,fikhtner,52,52,52
3761,7610,Фишеры,Фишер,Фишер,2,fisher,fisher,8059,8059,8059
3762,7614,Фишер-фон-Вальдгейм,Фишер-фон-Вальдгейм,Фишер-фон-Вальдгейм,3,fisher-fon-valdgeym,fisher-fon-valdgeym,0,0,0
3763,7615,Фишер-фон-Вайдгейм,Фишер-фон-Вайдгейм,Фишер-фон-Вайдгейм,3,fisher-fon-vaydgeym,fisher-fon-vaydgeym,0,0,0
3764,7616,Флавицкий,Флавицкий,Флавицкая,3,flavitsky,flavitskaya,1,3,4
3765,7617,Флейшеры,Флейшер,Флейшер,3,fleysher,fleysher,163,163,163
3766,7619,Флепс,Флепс,Флепс,3,fleps,fleps,1,1,1
3767,7620,Флеровы,Флеров,Флерова,2,flerov,flerova,77,108,185
3768,7622,Флееровы,Флееров,Флеерова,2,fleerov,fleerova,1,0,1
3769,7624,Фогель,Фогель,Фогель,3,fogel,fogel,1775,1775,1775
3770,7625,Фоглеры,Фоглер,Фоглер,2,fogler,fogler,30,30,30
3771,7633,Фокин,Фокин,Фокина,1,fokin,fokina,27747,28441,56188
3772,7634,Фольцы,Фольц,Фольц,2,folts,folts,1311,1311,1311
3773,7640,Фомины,Фомин,Фомина,3,fomin,fomina,81251,85405,166656
3774,7641,Фонвизины,Фонвизин,Фонвизина,3,fonvizin,fonvizina,108,69,177
3775,7644,Фон-Визины,Фон-Визин,Фон-Визина,3,fon-vizin,fon-vizina,0,0,0
3776,7647,Фонсальс,Фонсальс,Фонсальс,4,fonsals,fonsals,0,0,0
3777,7648,Фоншне,Фоншне,Фоншне,4,fonshne,fonshne,0,0,0
3778,7649,Форбрихер,Форбрихер,Форбрихер,3,forbrikher,forbrikher,0,0,0
3779,7650,Форсевиль,Форсевиль,Форсевиль,2,forsevil,forsevil,0,0,0
3780,7651,Фортинский,Фортинский,Фортинская,3,fortinsky,fortinskaya,18,33,51
3781,7652,Франк,Франк,Франк,3,frank,frank,51,51,51
3782,7653,Франциа,Франциа,Франциа,3,frantsia,frantsia,4,4,4
3783,7654,Фрезе,Фрезе,Фрезе,3,freze,freze,496,496,496
3784,7655,Фриде,Фриде,Фриде,1,fride,fride,73,73,73
3785,7659,Фрит,Фрит,Фрит,3,frit,frit,13,13,13
3786,7660,Фрич,Фрич,Фрич,2,frich,frich,118,118,118
3787,7661,Фриши,Фриши,Фриши,2,frishi,frishi,0,0,0
3788,7662,Фриш,Фриш,Фриш,2,frish,frish,61,61,61
3789,7663,Фришман,Фришман,Фришман,3,frishman,frishman,53,53,53
3790,7664,Фроловы,Фролов,Фролова,2,frolov,frolova,135452,154073,289525
3791,7673,Фраловы,Фралов,Фралова,2,fralov,fralova,858,903,1761
3792,7682,Фурсман,Фурсман,Фурсман,2,fursman,fursman,3,3,3
3793,7683,Фурман,Фурман,Фурман,2,furman,furman,4560,4560,4560
3794,7684,Фустов,Фустов,Фустова,6,fustov,fustova,6,7,13
3795,7685,Хавские,Хавский,Хавская,1,havsky,havskaya,0,2,2
3796,7689,Халаев,Халаев,Халаева,2,halaev,halaeva,3,1,4
3797,7690,Халецкий,Халецкий,Халецкая,3,haletsky,haletskaya,1,1,1
3798,7691,Халафов,Халафов,Халафова,2,halafov,halafova,0,0,0
3799,7692,Халифов,Халифов,Халифова,2,halifov,halifova,0,0,0
3800,7693,Хализов,Хализов,Хализова,3,halizov,halizova,0,0,0
3801,7694,Халютины,Халютин,Халютина,3,haljutin,haljutina,0,0,0
3802,7696,Ханджери,Ханджери,Ханджери,3,handzheri,handzheri,0,0,0
3803,7698,Хандриковы,Хандриков,Хандрикова,3,handrikov,handrikova,0,0,0
3804,7700,Ханыковы,Ханыков,Ханыкова,4,hanykov,hanykova,1,0,1
3805,7702,Харитоненко,Харитоненко,Харитоненко,1,haritonenko,haritonenko,5,5,5
3806,7703,Харламовы,Харламов,Харламова,6,harlamov,harlamova,181,154,335
3807,7704,Хатинов,Хатинов,Хатинова,1,hatinov,hatinova,0,0,0
3808,7705,Хвостиков,Хвостиков,Хвостикова,2,hvostikov,hvostikova,5,0,5
3809,7706,Хвостов,Хвостов,Хвостова,6,hvostov,hvostova,32,20,52
3810,7707,Хвощинские,Хвощинский,Хвощинская,6,hvoschinsky,hvoschinskaya,0,0,0
3811,7708,Херасковы,Херасков,Хераскова,1,heraskov,heraskova,0,0,0
3812,7711,Херодиновы,Херодинов,Херодинова,4,herodinov,herodinova,0,0,0
3813,7713,Херодыновы,Херодынов,Херодынова,4,herodynov,herodynova,0,0,0
3814,7715,Херсонские,Херсонский,Херсонская,3,hersonsky,hersonskaya,1,1,1
3815,7717,Херхеулидзев,Херхеулидзев,Херхеулидзева,4,herkheulidzev,herkheulidzeva,0,0,0
3816,7718,Хилковы,Хилков,Хилкова,5,hilkov,hilkova,0,0,0
3817,7720,Хитрово,Хитрово,Хитрово,2,hitrovo,hitrovo,0,0,0
3818,7741,Хитровы,Хитров,Хитрова,2,hitrov,hitrova,43,21,64
3819,7762,Хлебниковы,Хлебников,Хлебникова,1,hlebnikov,hlebnikova,67,47,114
3820,7767,Хлопонин,Хлопонин,Хлопонина,2,hloponin,hloponina,0,0,0
3821,7768,Хлапонин,Хлапонин,Хлапонина,2,hlaponin,hlaponina,0,0,0
3822,7769,Хлуденев,Хлуденев,Хлуденева,6,hludenev,hludeneva,0,0,0
3823,7770,Хлюстины,Хлюстин,Хлюстина,2,hljustin,hljustina,0,0,0
3824,7771,Хмелевы,Хмелев,Хмелева,3,hmelev,hmeleva,34,32,66
3825,7772,Хмелевские,Хмелевский,Хмелевская,2,hmelevsky,hmelevskaya,0,12,12
3826,7774,Хмелиовский,Хмелиовский,Хмелиовская,6,hmeliovsky,hmeliovskaya,0,0,0
3827,7775,Хмыловы,Хмылов,Хмылова,2,hmylov,hmylova,0,0,0
3828,7777,Хмыров,Хмыров,Хмырова,6,hmyrov,hmyrova,0,0,0
3829,7778,Хованские,Хованский,Хованская,5,hovansky,hovanskaya,3,7,10
3830,7780,Ходневы,Ходнев,Ходнева,2,hodnev,hodneva,0,0,0
3831,7783,Ходоровский,Ходоровский,Ходоровская,2,hodorovsky,hodorovskaya,0,0,0
3832,7784,Хозиковы,Хозиков,Хозикова,3,hozikov,hozikova,0,0,0
3833,7787,Холмогоровы,Холмогоров,Холмогорова,3,holmogorov,holmogorova,10,4,14
3834,7789,Хомицкий,Хомицкий,Хомицкая,3,homitsky,homitskaya,0,0,0
3835,7790,Хомутовы,Хомутов,Хомутова,6,homutov,homutova,45,34,79
3836,7791,Хомяковы,Хомяков,Хомякова,2,homyakov,homyakova,36,26,62
3837,7795,Хондаковы,Хондаков,Хондакова,2,hondakov,hondakova,0,0,0
3838,7797,Хондзынские,Хондзынский,Хондзынская,1,hondzynsky,hondzynskaya,0,0,0
3839,7798,Хорошкевич,Хорошкевич,Хорошкевич,3,horoshkevich,horoshkevich,0,0,0
3840,7799,Хотенов,Хотенов,Хотенова,1,hotenov,hotenova,0,0,0
3841,7800,Хотинские,Хотинский,Хотинская,3,hotinsky,hotinskaya,0,0,0
3842,7803,Хоткевичи,Хоткевич,Хоткевич,3,hotkevich,hotkevich,1,1,1
3843,7805,Хотковские,Хотковский,Хотковская,3,hotkovsky,hotkovskaya,0,0,0
3844,7806,Хотяинцевы,Хотяинцев,Хотяинцева,2,hotyaintsev,hotyaintseva,0,0,0
3845,7807,Хотяинцов,Хотяинцов,Хотяинцова,2,hotyaintsov,hotyaintsova,0,0,0
3846,7808,Хохловы,Хохлов,Хохлова,2,hokhlov,hokhlova,0,0,0
3847,7810,Хребтовы,Хребтов,Хребтова,1,hrebtov,hrebtova,18,0,18
3848,7812,Хрептович-Бутенев,Хрептович-Бутенев,Хрептович-Бутенева,6,hreptovich-butenev,hreptovich-buteneva,0,0,0
3849,7813,Хрипеков,Хрипеков,Хрипекова,6,hripekov,hripekova,0,0,0
3850,7814,Хрипков,Хрипков,Хрипкова,6,hripkov,hripkova,0,0,0
3851,7815,Хрипунов,Хрипунов,Хрипунова,6,hripunov,hripunova,22,19,41
3852,7816,Христиани,Христиани,Христиани,3,hristiani,hristiani,0,0,0
3853,7818,Христофоровы,Христофоров,Христофорова,1,hristoforov,hristoforova,31,17,48
3854,7820,Хрулев,Хрулев,Хрулева,6,hrulev,hruleva,6,10,16
3855,7821,Хрунов,Хрунов,Хрунова,3,hrunov,hrunova,2,2,2
3856,7822,Хрущовы,Хрущов,Хрущова,2,hruschov,hruschova,0,1,1
3857,7824,Хрущевы,Хрущев,Хрущева,2,hruschev,hruscheva,1,1,1
3858,7826,Худяковы,Худяков,Худякова,3,hudyakov,hudyakova,81,50,131
3859,7827,Цабель,Цабель,Цабель,3,tsabel,tsabel,54,54,54
3860,7828,Цамутали,Цамутали,Цамутали,2,tsamutali,tsamutali,4,4,4
3861,7829,Цветаевы,Цветаев,Цветаева,3,tsvetaev,tsvetaeva,638,3528,4166
3862,7835,Цветихин,Цветихин,Цветихина,3,tsvetikhin,tsvetikhina,0,0,0
3863,7836,Цветковы,Цветков,Цветкова,1,tsvetkov,tsvetkova,32812,51469,84281
3864,7844,Цветухин,Цветухин,Цветухина,3,tsvetukhin,tsvetukhina,39,41,80
3865,7845,Цвиленев,Цвиленев,Цвиленева,3,tsvilenev,tsvileneva,17,8,25
3866,7846,Цеге-фон-Мантейфель,Цеге-фон-Мантейфель,Цеге-фон-Мантейфель,2,tsege-fon-manteyfel,tsege-fon-manteyfel,4,4,4
3867,7847,Цею-фон-М.,Цею-фон-М.,Цею-фон-М.,2,tseju-fon-m.,tseju-fon-m.,0,0,0
3868,7848,Цемм,Цемм,Цемм,3,tsemm,tsemm,0,0,0
3869,7849,Цемш,Цемш,Цемш,3,tsemsh,tsemsh,0,0,0
3870,7850,Ценин,Ценин,Ценина,6,tsenin,tsenina,149,100,249
3871,7851,Цеханович,Цеханович,Цеханович,6,tsekhanovich,tsekhanovich,480,480,480
3872,7852,Цеханский,Цеханский,Цеханская,6,tsekhansky,tsekhanskaya,34,50,84
3873,7853,Циммерман,Циммерман,Циммерман,3,tsimmerman,tsimmerman,1158,1158,1158
3874,7854,Цимерман,Цимерман,Цимерман,3,tsimerman,tsimerman,729,729,729
3875,7855,Цыммерман,Цыммерман,Цыммерман,3,tsymmerman,tsymmerman,20,20,20
3876,7856,Цингеры,Цингер,Цингер,1,tsinger,tsinger,16,16,16
3877,7862,Цынгер,Цынгер,Цынгер,1,tsynger,tsynger,7,7,7
3878,7865,Цинш,Цинш,Цинш,3,tsinsh,tsinsh,0,0,0
3879,7866,Цитлидзевы,Цитлидзев,Цитлидзева,3,tsitlidzev,tsitlidzeva,0,0,0
3880,7868,Цитлядзевы,Цитлядзев,Цитлядзева,3,tsitlyadzev,tsitlyadzeva,0,0,0
3881,7870,Цитовичи,Цитович,Цитович,3,tsitovich,tsitovich,351,351,351
3882,7871,Цитович-Щепановский,Цитович-Щепановский,Цитович-Щепановская,3,tsitovich-schepanovsky,tsitovich-schepanovskaya,0,0,0
3883,7872,Цицианов,Цицианов,Цицианова,2,tsitsianov,tsitsianova,0,7,7
3884,7873,Цицеанов,Цицеанов,Цицеанова,2,tsitseanov,tsitseanova,0,0,0
3885,7874,Цорн,Цорн,Цорн,2,tsorn,tsorn,224,224,224
3886,7875,Фон-Цурмилен,Фон-Цурмилен,Фон-Цурмилен,1,fon-tsurmilen,fon-tsurmilen,0,0,0
3887,7876,Цуцкины,Цуцкин,Цуцкина,1,tsutskin,tsutskina,10,17,27
3888,7878,Цыбульские,Цыбульский,Цыбульская,2,tsybulsky,tsybulskaya,1760,3717,5477
3889,7880,Цыганков-Куриленко,Цыганков-Куриленко,Цыганкова-Куриленко,2,tsygankov-kurilenko,tsygankova-kurilenko,0,0,0
3890,7881,Цыганов,Цыганов,Цыганова,3,tsyganov,tsyganova,11247,12243,23490
3891,7882,Цытлидзевы,Цытлидзев,Цытлидзева,3,tsytlidzev,tsytlidzeva,0,0,0
3892,7885,Цытлядзевы,Цытлядзев,Цытлядзева,3,tsytlyadzev,tsytlyadzeva,0,0,0
3893,7888,Цытиндзев,Цытиндзев,Цытиндзева,3,tsytindzev,tsytindzeva,0,0,0
3894,7891,Цытович,Цытович,Цытович,3,tsytovich,tsytovich,69,69,69
3895,7893,Чаадаевы,Чаадаев,Чаадаева,6,chaadaev,chaadaeva,326,371,697
3896,7894,Чагадаев,Чагадаев,Чагадаева,6,chagadaev,chagadaeva,16,9,25
